model,model_size,checkpoint,step,tokens,word1,word2,phrase_AB,phrase_BA,overall_freq,rel_freq,layer,n_sentences_AB,n_sentences_BA,norm_AB,norm_BA,sum_sigma,self_sim_AB,self_sim_BA,self_sim_ratio,procrustes_dist,rotation_cost
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,turns,twists,turns and twists,twists and turns,26,0.1153846153846153,24,500,500,69.84565734863281,70.13309478759766,4798.9912109375,-0.01955022290349,-0.0197140332311391,1.0083789493581616,0.2011852860450744,644.7448120117188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fire,police,fire and police,police and fire,16,0.0625,24,500,500,86.35010528564453,87.2179183959961,7507.3427734375,-0.0298840720206499,-0.0304888356477022,1.020236988675252,0.0799478217959404,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,months,years,months and years,years and months,19,0.8947368421052632,24,500,500,109.2018051147461,112.1546401977539,12071.03125,-0.0477898232638835,-0.0504154860973358,1.054941882060412,0.1695582866668701,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,editor,publisher,editor and publisher,publisher and editor,11,0.5454545454545454,24,500,500,39.62965774536133,39.81914520263672,1569.5706787109375,-0.0062944400124251,-0.006354967597872,1.009616039763244,0.1033411398530006,250.29885864257807
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,aunts,uncles,aunts and uncles,uncles and aunts,51,0.6274509803921569,24,500,500,93.22824096679688,98.79513549804688,9126.6708984375,-0.034832764416933,-0.039120152592659,1.1230849244236767,0.1426594704389572,504.1428527832031
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,research,training,research and training,training and research,12,0.3333333333333333,24,500,500,104.43659210205078,103.66529083251952,10629.888671875,-0.0437092147767543,-0.0430721119046211,0.9854240604552776,0.1914073526859283,847.0362548828125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,eyes,hair,eyes and hair,hair and eyes,37,0.4864864864864865,24,500,500,119.2874755859375,122.73538208007812,14470.857421875,-0.0570264160633087,-0.0603766441345214,1.0587487045914556,0.1528105437755584,698.2430419921875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,methods,principles,methods and principles,principles and methods,1,0.0,24,500,500,100.2576904296875,98.37456512451172,9680.0576171875,-0.0402814596891403,-0.0387877970933914,0.9629193527921832,0.1952795684337616,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,city,country,city and country,country and city,6,0.8333333333333334,24,500,500,100.98896026611328,100.24192810058594,10067.5625,-0.0408743619918823,-0.0402743220329284,0.9853198941900788,0.1056169718503952,614.3158569335938
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bread,cheese,bread and cheese,cheese and bread,96,0.78125,24,500,500,103.2047119140625,103.34119415283205,10449.2880859375,-0.042684257030487,-0.0428032130002975,1.0027868815831915,0.2011351734399795,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,location,size,location and size,size and location,2,0.5,24,500,500,78.26177978515625,78.05289459228516,6070.1953125,-0.0245467610657215,-0.0244178548455238,0.9947485446306932,0.1122563630342483,551.5745239257812
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,childhood,infancy,childhood and infancy,infancy and childhood,2,0.0,24,500,500,110.51341247558594,107.7486572265625,11666.9658203125,-0.0489443466067314,-0.0465321540832519,0.9507156047487676,0.205242708325386,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,morning,night,morning and night,night and morning,49,0.3673469387755102,24,500,500,95.8914566040039,96.32572174072266,9067.5166015625,-0.0368486009538173,-0.0371889546513557,1.0092365432805697,0.1910815238952636,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,council,governor,council and governor,governor and council,1,0.0,24,500,500,80.31177520751953,79.89419555664062,6371.078125,-0.0258499793708324,-0.0255834981799125,0.989691241640968,0.1193400770425796,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,age,day,age and day,day and age,54,0.0,24,500,500,113.06120300292967,109.32904052734376,12185.7158203125,-0.0512280240654945,-0.0479071699082851,0.9351750488567796,0.1745664328336715,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,body,face,body and face,face and body,22,0.1818181818181818,24,500,500,107.00120544433594,106.9616241455078,11263.458984375,-0.0458830073475837,-0.0458548627793788,0.9993866014929738,0.1781567931175232,1171.3382568359375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,hair,skin,hair and skin,skin and hair,22,0.4545454545454545,24,500,500,113.7519989013672,111.28302001953124,12417.3681640625,-0.0518544465303421,-0.0496349073946476,0.9571967442677116,0.1986499428749084,410.2162780761719
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,nitrogen,oxygen,nitrogen and oxygen,oxygen and nitrogen,11,0.5454545454545454,24,500,500,103.98716735839844,108.04200744628906,11147.65234375,-0.0433370694518089,-0.046785868704319,1.0795808137498812,0.1279497593641281,1276.3369140625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,piano,violin,piano and violin,violin and piano,13,0.4615384615384615,24,500,500,114.98255157470705,117.27286529541016,13265.998046875,-0.0529843084514141,-0.0551219433546066,1.040344678748666,0.1792558282613754,1047.643310546875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,ceiling,walls,ceiling and walls,walls and ceiling,16,0.3125,24,500,500,104.70708465576172,104.66510772705078,10835.955078125,-0.0439385138452053,-0.0439069494605064,0.999281623752454,0.149989828467369,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,color,texture,color and texture,texture and color,8,1.0,24,500,500,108.02935028076172,107.49725341796876,11437.0009765625,-0.0467705354094505,-0.0463152676820755,0.9902659286794686,0.1745310872793197,425.8780822753906
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,environment,heredity,environment and heredity,heredity and environment,2,0.0,24,500,500,105.40553283691406,106.19969177246094,10998.7548828125,-0.0445249155163764,-0.0452039018273353,1.0152495811184443,0.1862388551235199,1265.720703125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,everybody,everything,everybody and everything,everything and everybody,45,0.6,24,500,500,97.58257293701172,97.02434539794922,9301.578125,-0.0381604246795177,-0.0377303548157215,0.9887299507956716,0.1880585104227066,1383.119140625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bacon,eggs,bacon and eggs,eggs and bacon,76,0.6447368421052632,24,500,500,120.5212860107422,116.35929107666016,13826.76953125,-0.0582123212516307,-0.0542664714157581,0.9322162430387172,0.1742982864379882,557.393310546875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,paper,pen,paper and pen,pen and paper,57,0.3508771929824561,24,500,500,114.86447143554688,113.04349517822266,12784.3779296875,-0.0528738684952259,-0.0512177571654319,0.968678075258604,0.1777887046337127,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,concrete,steel,concrete and steel,steel and concrete,11,0.5454545454545454,24,500,500,115.55833435058594,110.0289306640625,12513.1171875,-0.0535171404480934,-0.0485225021839141,0.9066721760101596,0.1893073916435241,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,color,light,color and light,light and color,5,0.8,24,500,500,126.21719360351562,125.38859558105467,15650.36328125,-0.0638441666960716,-0.063015230000019,0.9870162500514936,0.1497032642364502,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,friends,relations,friends and relations,relations and friends,41,0.6585365853658537,24,500,500,110.32195281982422,111.7800064086914,12199.095703125,-0.0487759411334991,-0.050079233944416,1.0267199931078683,0.1463212072849273,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,boots,shoes,boots and shoes,shoes and boots,21,0.9523809523809524,24,500,500,105.58119201660156,105.21844482421876,10901.1376953125,-0.0446725375950336,-0.0443724282085895,0.9932820161423412,0.19385327398777,691.7445068359375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,hearing,sight,hearing and sight,sight and hearing,25,0.08,24,500,500,119.9850616455078,117.46316528320312,13927.38671875,-0.0576960816979408,-0.0553009808063507,0.9584876334561278,0.1568016856908798,775.0770263671875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,expense,time,expense and time,time and expense,1,0.0,24,500,500,106.6481475830078,106.62763214111328,11153.84765625,-0.0455805100500583,-0.0455689392983913,0.9997461469462646,0.1957339644432068,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,flowers,plants,flowers and plants,plants and flowers,26,0.3846153846153846,24,500,500,116.24495697021484,115.0166473388672,13176.365234375,-0.0541537962853908,-0.0530213564634323,0.9790884499400452,0.171477660536766,463.1032409667969
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,beauty,truth,beauty and truth,truth and beauty,3,0.0,24,500,500,102.66744995117188,103.28105926513672,10399.365234375,-0.0422410666942596,-0.0427534095942974,1.0121290237234324,0.1957772076129913,723.5784301757812
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bone,flesh,bone and flesh,flesh and bone,16,0.0625,24,500,500,102.38619232177734,102.9736557006836,10318.27734375,-0.0420094318687915,-0.0424992926418781,1.0116607331090917,0.2059949487447738,551.3229370117188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,doubts,fears,doubts and fears,fears and doubts,21,0.9523809523809524,24,500,500,110.6628875732422,114.8958969116211,12567.8408203125,-0.0490792207419872,-0.0529100820422172,1.078054648022411,0.1536507755517959,1421.722900390625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fits,starts,fits and starts,starts and fits,8,1.0,24,500,500,82.4598617553711,81.66512298583984,6625.5693359375,-0.0272489190101623,-0.026730228215456,0.9809647203064128,0.1806651055812835,710.5477905273438
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,light,sound,light and sound,sound and light,3,0.3333333333333333,24,500,500,120.74604034423828,116.16783142089844,13835.0205078125,-0.0584285333752632,-0.0540880337357521,0.9257126717243817,0.173136681318283,1623.5697021484375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,beauty,youth,beauty and youth,youth and beauty,25,0.12,24,500,500,116.43180084228516,115.8351593017578,13262.6220703125,-0.0543268769979476,-0.0537786930799484,0.98990952640219,0.1829095929861068,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fiction,poetry,fiction and poetry,poetry and fiction,3,0.3333333333333333,24,500,500,122.8499755859375,126.91555786132812,15340.3681640625,-0.0604832246899604,-0.0645593479275703,1.067392624293831,0.1794913411140442,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,needle,thread,needle and thread,thread and needle,34,0.8235294117647058,24,500,500,90.10885620117188,88.75545501708984,7908.14208984375,-0.0325401499867439,-0.0315732657909393,0.9702864247337988,0.1515190601348877,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,back,shoulders,back and shoulders,shoulders and back,14,0.5714285714285714,24,500,500,116.75293731689452,117.62157440185548,13555.77734375,-0.0546278469264507,-0.0554502345621585,1.015054366627612,0.1600802838802337,191.66262817382807
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,crime,violence,crime and violence,violence and crime,2,0.0,24,500,500,119.91561126708984,121.74478912353516,14365.7216796875,-0.0576261952519416,-0.0594059862196445,1.030885102858546,0.1780928075313568,326.06500244140625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,force,violence,force and violence,violence and force,2,0.5,24,500,500,116.48104858398438,117.26178741455078,13428.2685546875,-0.0543730780482292,-0.0551115237176418,1.0135810900526472,0.1832260489463806,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,eggs,ham,eggs and ham,ham and eggs,57,0.4736842105263157,24,500,500,124.55110931396484,125.22406768798828,15445.5830078125,-0.0621704012155532,-0.0628499612212181,1.010930603508713,0.1389786601066589,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bone,muscle,bone and muscle,muscle and bone,15,0.8,24,500,500,105.4040756225586,105.58319854736328,10870.962890625,-0.0445223823189735,-0.0446806102991104,1.0035538974308085,0.2151248455047607,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,debate,discussion,debate and discussion,discussion and debate,7,0.4285714285714285,24,500,500,99.1277313232422,101.93370819091795,9876.9140625,-0.0393784828484058,-0.0416452139616012,1.0575626826945463,0.2110835313796997,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,errors,omissions,errors and omissions,omissions and errors,0,,24,500,500,99.99634552001952,98.95284271240234,9699.8203125,-0.0400715954601764,-0.0392451472580432,0.9793757100848528,0.1999045759439468,893.4122314453125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,brother,mother,brother and mother,mother and brother,24,0.1666666666666666,24,500,500,71.34288787841797,71.84674072265625,5106.98974609375,-0.0203992463648319,-0.0206891931593418,1.0142136032539786,0.0855532884597778,225.1728973388672
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,face,figure,face and figure,figure and face,19,0.8947368421052632,24,500,500,115.57119750976562,114.51055145263672,13093.7900390625,-0.0535277090966701,-0.0525557734072208,0.9818423820886112,0.1465936154127121,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,chairs,table,chairs and table,table and chairs,81,0.1234567901234567,24,500,500,103.77094268798828,105.92743682861328,10815.453125,-0.0431544855237007,-0.0449724271893501,1.0421263663229396,0.1786519140005111,633.0879516601562
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,ammunition,guns,ammunition and guns,guns and ammunition,21,0.0,24,500,500,107.384765625,108.08159637451172,11372.798828125,-0.0462122745811939,-0.0468201600015163,1.0131541982261527,0.2000544071197509,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,concord,lexington,concord and lexington,lexington and concord,14,0.1428571428571428,24,500,500,105.23265838623048,107.5628890991211,11137.98828125,-0.0443795844912529,-0.0463718399405479,1.0448912596215882,0.1782751530408859,245.03277587890625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,ice,water,ice and water,water and ice,10,0.4,24,500,500,109.5519027709961,109.54346466064452,11787.8974609375,-0.0480960421264171,-0.0480952747166156,0.999984044221363,0.1883268058300018,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fun,games,fun and games,games and fun,25,0.92,24,500,500,99.69564819335938,100.44865417480467,9811.1015625,-0.0398305393755435,-0.0404406078159809,1.015316600026057,0.2008292824029922,273.3124389648437
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,breakfast,dinner,breakfast and dinner,dinner and breakfast,6,0.8333333333333334,24,500,500,109.1764144897461,107.74199676513672,11580.0146484375,-0.0477682463824749,-0.0465264022350311,0.9740027268847078,0.1780000627040863,1470.603271484375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,comfort,ease,comfort and ease,ease and comfort,15,0.2,24,500,500,100.07749938964844,99.84710693359376,9771.08984375,-0.0401366651058197,-0.0399576909840106,0.9955408821002656,0.210743099451065,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,father,uncle,father and uncle,uncle and father,20,0.95,24,500,500,81.10292053222656,79.04556274414062,6378.5810546875,-0.026361996307969,-0.0250428896397352,0.9499618066544104,0.1048751249909401,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,health,spirits,health and spirits,spirits and health,20,0.95,24,500,500,119.31563568115234,120.92455291748048,14238.78515625,-0.0570520535111427,-0.0586082004010677,1.027275913734132,0.1615009009838104,1151.2227783203125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,names,numbers,names and numbers,numbers and names,3,1.0,24,500,500,99.90978240966795,101.44466400146484,9954.451171875,-0.040001917630434,-0.0412465743720531,1.03111492686721,0.1880920529365539,898.7155151367188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,rights,wrongs,rights and wrongs,wrongs and rights,6,1.0,24,500,500,103.8649673461914,106.2921142578125,10852.8310546875,-0.0432328395545482,-0.0452826172113418,1.047412515067564,0.1834646910429,1595.0213623046875
